,geo_accession,Prediction_Result,Actual_in_Top_3,Actual,Top_Predictions,Disease_Name
1212,GSM4594822,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(37.35, 'HYPERSENSITIVITY, IMMEDIATE'), (30.88, 'LUNG DISEASES, OBSTRUCTIVE'), (19.42, 'ASTHMA')]",ASTHMA
1213,GSM4594822,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(37.35, 'HYPERSENSITIVITY, IMMEDIATE'), (30.88, 'LUNG DISEASES, OBSTRUCTIVE'), (19.42, 'ASTHMA')]",ASTHMA
1214,GSM4594824,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(36.36, 'HYPERSENSITIVITY, IMMEDIATE'), (34.65, 'LUNG DISEASES, OBSTRUCTIVE'), (15.81, 'ASTHMA')]",ASTHMA
1215,GSM4594824,Incorrect,Yes,ASTHMA,"[(36.36, 'HYPERSENSITIVITY, IMMEDIATE'), (34.65, 'LUNG DISEASES, OBSTRUCTIVE'), (15.81, 'ASTHMA')]",ASTHMA
1216,GSM4594825,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(35.87, 'HYPERSENSITIVITY, IMMEDIATE'), (31.86, 'LUNG DISEASES, OBSTRUCTIVE'), (19.39, 'ASTHMA')]",ASTHMA
1217,GSM1376026,Correct,Yes,CONTROL - LUNG,"[(99.98, 'CONTROL - LUNG'), (0.01, 'LUNG DISEASES, INTERSTITIAL'), (0.01, 'CONTROL - FIBROBLASTS')]",CHRONIC OBSTRUCTIVE PULMONARY DISEASE
1218,GSM1940655,Incorrect,No,RHINITIS,"[(30.96, 'HYPERSENSITIVITY, IMMEDIATE'), (28.62, 'LUNG DISEASES, OBSTRUCTIVE'), (22.09, 'ASTHMA')]",ALLERGIC RHINITIS
1219,GSM4594826,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(37.31, 'HYPERSENSITIVITY, IMMEDIATE'), (31.55, 'LUNG DISEASES, OBSTRUCTIVE'), (19.14, 'ASTHMA')]",ASTHMA
1220,GSM4594826,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(37.31, 'HYPERSENSITIVITY, IMMEDIATE'), (31.55, 'LUNG DISEASES, OBSTRUCTIVE'), (19.14, 'ASTHMA')]",ASTHMA
1221,GSM4594830,Incorrect,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(34.36, 'LUNG DISEASES, OBSTRUCTIVE'), (24.56, 'HYPERSENSITIVITY, IMMEDIATE'), (16.62, 'ASTHMA')]",ASTHMA
1222,GSM4594831,Incorrect,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(30.16, 'LUNG DISEASES, OBSTRUCTIVE'), (25.92, 'HYPERSENSITIVITY, IMMEDIATE'), (19.68, 'ASTHMA')]",ASTHMA
1223,GSM4594831,Correct,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(30.16, 'LUNG DISEASES, OBSTRUCTIVE'), (25.92, 'HYPERSENSITIVITY, IMMEDIATE'), (19.68, 'ASTHMA')]",ASTHMA
1224,GSM4594832,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(32.28, 'HYPERSENSITIVITY, IMMEDIATE'), (26.94, 'LUNG DISEASES, OBSTRUCTIVE'), (23.54, 'ASTHMA')]",ASTHMA
1225,GSM1940656,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(34.01, 'HYPERSENSITIVITY, IMMEDIATE'), (32.05, 'LUNG DISEASES, OBSTRUCTIVE'), (20.47, 'ASTHMA')]",ALLERGIC RHINITIS
1226,GSM4594833,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(30.7, 'HYPERSENSITIVITY, IMMEDIATE'), (26.93, 'LUNG DISEASES, OBSTRUCTIVE'), (22.39, 'ASTHMA')]",ASTHMA
1227,GSM4594834,Correct,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(35.32, 'LUNG DISEASES, OBSTRUCTIVE'), (27.37, 'HYPERSENSITIVITY, IMMEDIATE'), (18.04, 'ASTHMA')]",ASTHMA
1228,GSM4594835,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(33.94, 'HYPERSENSITIVITY, IMMEDIATE'), (29.24, 'LUNG DISEASES, OBSTRUCTIVE'), (22.13, 'ASTHMA')]",ASTHMA
1229,GSM4594835,Incorrect,Yes,ASTHMA,"[(33.94, 'HYPERSENSITIVITY, IMMEDIATE'), (29.24, 'LUNG DISEASES, OBSTRUCTIVE'), (22.13, 'ASTHMA')]",ASTHMA
1230,GSM4594836,Incorrect,Yes,ASTHMA,"[(27.86, 'HYPERSENSITIVITY, IMMEDIATE'), (26.51, 'LUNG DISEASES, OBSTRUCTIVE'), (21.75, 'ASTHMA')]",ASTHMA
1231,GSM4594836,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(27.86, 'HYPERSENSITIVITY, IMMEDIATE'), (26.51, 'LUNG DISEASES, OBSTRUCTIVE'), (21.75, 'ASTHMA')]",ASTHMA
1232,GSM4594838,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(35.65, 'HYPERSENSITIVITY, IMMEDIATE'), (30.73, 'LUNG DISEASES, OBSTRUCTIVE'), (21.01, 'ASTHMA')]",ASTHMA
1233,GSM4594838,Incorrect,Yes,ASTHMA,"[(35.65, 'HYPERSENSITIVITY, IMMEDIATE'), (30.73, 'LUNG DISEASES, OBSTRUCTIVE'), (21.01, 'ASTHMA')]",ASTHMA
1234,GSM4594840,Incorrect,Yes,ASTHMA,"[(37.57, 'LUNG DISEASES, OBSTRUCTIVE'), (32.5, 'HYPERSENSITIVITY, IMMEDIATE'), (14.85, 'ASTHMA')]",ASTHMA
1235,GSM4594842,Correct,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(35.94, 'LUNG DISEASES, OBSTRUCTIVE'), (34.97, 'HYPERSENSITIVITY, IMMEDIATE'), (15.83, 'ASTHMA')]",ASTHMA
1236,GSM4594844,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(34.15, 'HYPERSENSITIVITY, IMMEDIATE'), (32.92, 'LUNG DISEASES, OBSTRUCTIVE'), (20.18, 'ASTHMA')]",ASTHMA
1237,GSM4594845,Incorrect,Yes,ASTHMA,"[(39.01, 'HYPERSENSITIVITY, IMMEDIATE'), (31.33, 'LUNG DISEASES, OBSTRUCTIVE'), (18.43, 'ASTHMA')]",ASTHMA
1238,GSM4594848,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(36.11, 'HYPERSENSITIVITY, IMMEDIATE'), (34.12, 'LUNG DISEASES, OBSTRUCTIVE'), (17.67, 'ASTHMA')]",ASTHMA
1239,GSM4594849,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(27.3, 'HYPERSENSITIVITY, IMMEDIATE'), (23.14, 'ASTHMA'), (22.84, 'LUNG DISEASES, OBSTRUCTIVE')]",ASTHMA
1240,GSM1940658,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(34.98, 'HYPERSENSITIVITY, IMMEDIATE'), (31.48, 'LUNG DISEASES, OBSTRUCTIVE'), (20.77, 'ASTHMA')]",ALLERGIC RHINITIS
1241,GSM4594851,Incorrect,No,ASTHMA,"[(25.54, 'PNEUMONIA'), (23.08, 'HYPERSENSITIVITY, IMMEDIATE'), (23.0, 'LUNG DISEASES, OBSTRUCTIVE')]",ASTHMA
1242,GSM4594851,Incorrect,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(25.54, 'PNEUMONIA'), (23.08, 'HYPERSENSITIVITY, IMMEDIATE'), (23.0, 'LUNG DISEASES, OBSTRUCTIVE')]",ASTHMA
1243,GSM4594852,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(36.7, 'HYPERSENSITIVITY, IMMEDIATE'), (29.26, 'LUNG DISEASES, OBSTRUCTIVE'), (22.8, 'ASTHMA')]",ASTHMA
1244,GSM4594852,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(36.7, 'HYPERSENSITIVITY, IMMEDIATE'), (29.26, 'LUNG DISEASES, OBSTRUCTIVE'), (22.8, 'ASTHMA')]",ASTHMA
1245,GSM4594853,Correct,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(30.46, 'LUNG DISEASES, OBSTRUCTIVE'), (26.78, 'HYPERSENSITIVITY, IMMEDIATE'), (19.92, 'ASTHMA')]",ASTHMA
1246,GSM4594855,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(34.24, 'HYPERSENSITIVITY, IMMEDIATE'), (26.05, 'ASTHMA'), (23.66, 'LUNG DISEASES, OBSTRUCTIVE')]",ASTHMA
1247,GSM4594859,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(36.09, 'HYPERSENSITIVITY, IMMEDIATE'), (30.05, 'LUNG DISEASES, OBSTRUCTIVE'), (21.63, 'ASTHMA')]",ASTHMA
1248,GSM4594860,Incorrect,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(30.67, 'LUNG DISEASES, OBSTRUCTIVE'), (27.89, 'HYPERSENSITIVITY, IMMEDIATE'), (20.31, 'ASTHMA')]",ASTHMA
1249,GSM1376027,Correct,Yes,CONTROL - LUNG,"[(99.89, 'CONTROL - LUNG'), (0.07, 'LUNG DISEASES, INTERSTITIAL'), (0.03, 'CONTROL - FIBROBLASTS')]",CHRONIC OBSTRUCTIVE PULMONARY DISEASE
1250,GSM4594862,Correct,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(34.08, 'LUNG DISEASES, OBSTRUCTIVE'), (33.52, 'HYPERSENSITIVITY, IMMEDIATE'), (18.99, 'ASTHMA')]",ASTHMA
1251,GSM4594862,Incorrect,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(34.08, 'LUNG DISEASES, OBSTRUCTIVE'), (33.52, 'HYPERSENSITIVITY, IMMEDIATE'), (18.99, 'ASTHMA')]",ASTHMA
1252,GSM1940659,Incorrect,No,"RHINITIS, ALLERGIC","[(33.99, 'HYPERSENSITIVITY, IMMEDIATE'), (29.46, 'LUNG DISEASES, OBSTRUCTIVE'), (22.29, 'ASTHMA')]",ALLERGIC RHINITIS
1253,GSM4594864,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(39.98, 'HYPERSENSITIVITY, IMMEDIATE'), (29.94, 'LUNG DISEASES, OBSTRUCTIVE'), (20.97, 'ASTHMA')]",ASTHMA
1254,GSM4594865,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(36.05, 'HYPERSENSITIVITY, IMMEDIATE'), (34.03, 'LUNG DISEASES, OBSTRUCTIVE'), (15.41, 'ASTHMA')]",ASTHMA
1255,GSM4594866,Incorrect,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(29.97, 'LUNG DISEASES, OBSTRUCTIVE'), (23.64, 'HYPERSENSITIVITY, IMMEDIATE'), (21.22, 'PNEUMONIA')]",ASTHMA
1256,GSM4594867,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(27.89, 'HYPERSENSITIVITY, IMMEDIATE'), (27.8, 'LUNG DISEASES, OBSTRUCTIVE'), (21.34, 'ASTHMA')]",ASTHMA
1257,GSM4594867,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(27.89, 'HYPERSENSITIVITY, IMMEDIATE'), (27.8, 'LUNG DISEASES, OBSTRUCTIVE'), (21.34, 'ASTHMA')]",ASTHMA
1258,GSM4594868,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(37.89, 'HYPERSENSITIVITY, IMMEDIATE'), (29.01, 'LUNG DISEASES, OBSTRUCTIVE'), (21.92, 'ASTHMA')]",ASTHMA
1259,GSM4594869,Incorrect,Yes,ASTHMA,"[(31.97, 'HYPERSENSITIVITY, IMMEDIATE'), (28.93, 'LUNG DISEASES, OBSTRUCTIVE'), (22.24, 'ASTHMA')]",ASTHMA
1260,GSM4594869,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(31.97, 'HYPERSENSITIVITY, IMMEDIATE'), (28.93, 'LUNG DISEASES, OBSTRUCTIVE'), (22.24, 'ASTHMA')]",ASTHMA
1261,GSM4594869,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(31.97, 'HYPERSENSITIVITY, IMMEDIATE'), (28.93, 'LUNG DISEASES, OBSTRUCTIVE'), (22.24, 'ASTHMA')]",ASTHMA
1262,GSM4594871,Incorrect,Yes,ASTHMA,"[(33.47, 'HYPERSENSITIVITY, IMMEDIATE'), (25.22, 'ASTHMA'), (24.95, 'LUNG DISEASES, OBSTRUCTIVE')]",ASTHMA
1263,GSM4594871,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(33.47, 'HYPERSENSITIVITY, IMMEDIATE'), (25.22, 'ASTHMA'), (24.95, 'LUNG DISEASES, OBSTRUCTIVE')]",ASTHMA
1264,GSM4594873,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(33.6, 'HYPERSENSITIVITY, IMMEDIATE'), (31.97, 'LUNG DISEASES, OBSTRUCTIVE'), (20.39, 'ASTHMA')]",ASTHMA
1265,GSM4594874,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(33.16, 'HYPERSENSITIVITY, IMMEDIATE'), (29.72, 'LUNG DISEASES, OBSTRUCTIVE'), (22.13, 'ASTHMA')]",ASTHMA
1266,GSM4594874,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(33.16, 'HYPERSENSITIVITY, IMMEDIATE'), (29.72, 'LUNG DISEASES, OBSTRUCTIVE'), (22.13, 'ASTHMA')]",ASTHMA
1267,GSM4594875,Incorrect,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(28.47, 'LUNG DISEASES, OBSTRUCTIVE'), (27.01, 'HYPERSENSITIVITY, IMMEDIATE'), (20.56, 'ASTHMA')]",ASTHMA
1268,GSM4594875,Correct,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(28.47, 'LUNG DISEASES, OBSTRUCTIVE'), (27.01, 'HYPERSENSITIVITY, IMMEDIATE'), (20.56, 'ASTHMA')]",ASTHMA
1269,GSM4594877,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(33.39, 'HYPERSENSITIVITY, IMMEDIATE'), (31.21, 'LUNG DISEASES, OBSTRUCTIVE'), (21.38, 'ASTHMA')]",ASTHMA
1270,GSM4594878,Incorrect,Yes,ASTHMA,"[(35.2, 'HYPERSENSITIVITY, IMMEDIATE'), (32.29, 'LUNG DISEASES, OBSTRUCTIVE'), (18.62, 'ASTHMA')]",ASTHMA
1271,GSM4594881,Incorrect,No,ASTHMA,"[(30.74, 'PNEUMONIA'), (25.55, 'LUNG DISEASES, OBSTRUCTIVE'), (19.51, 'HYPERSENSITIVITY, IMMEDIATE')]",ASTHMA
1272,GSM4594881,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(30.74, 'PNEUMONIA'), (25.55, 'LUNG DISEASES, OBSTRUCTIVE'), (19.51, 'HYPERSENSITIVITY, IMMEDIATE')]",ASTHMA
1273,GSM4594882,Incorrect,Yes,ASTHMA,"[(30.66, 'LUNG DISEASES, OBSTRUCTIVE'), (29.33, 'HYPERSENSITIVITY, IMMEDIATE'), (20.93, 'ASTHMA')]",ASTHMA
1274,GSM4594883,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(41.69, 'PNEUMONIA'), (19.32, 'LUNG DISEASES, OBSTRUCTIVE'), (16.92, 'HYPERSENSITIVITY, IMMEDIATE')]",ASTHMA
1275,GSM4594883,Incorrect,No,ASTHMA,"[(41.69, 'PNEUMONIA'), (19.32, 'LUNG DISEASES, OBSTRUCTIVE'), (16.92, 'HYPERSENSITIVITY, IMMEDIATE')]",ASTHMA
1276,GSM4594884,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(33.52, 'HYPERSENSITIVITY, IMMEDIATE'), (26.74, 'LUNG DISEASES, OBSTRUCTIVE'), (24.21, 'ASTHMA')]",ASTHMA
1277,GSM4594884,Incorrect,Yes,ASTHMA,"[(33.52, 'HYPERSENSITIVITY, IMMEDIATE'), (26.74, 'LUNG DISEASES, OBSTRUCTIVE'), (24.21, 'ASTHMA')]",ASTHMA
1278,GSM4594885,Incorrect,Yes,ASTHMA,"[(29.74, 'LUNG DISEASES, OBSTRUCTIVE'), (27.85, 'HYPERSENSITIVITY, IMMEDIATE'), (21.05, 'ASTHMA')]",ASTHMA
1279,GSM4594886,Incorrect,No,ASTHMA,"[(28.88, 'LUNG DISEASES, OBSTRUCTIVE'), (24.7, 'HYPERSENSITIVITY, IMMEDIATE'), (18.94, 'PNEUMONIA')]",ASTHMA
1280,GSM1940661,Incorrect,No,RHINITIS,"[(34.89, 'HYPERSENSITIVITY, IMMEDIATE'), (32.62, 'LUNG DISEASES, OBSTRUCTIVE'), (19.19, 'ASTHMA')]",ALLERGIC RHINITIS
1281,GSM4594887,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(35.65, 'HYPERSENSITIVITY, IMMEDIATE'), (30.17, 'LUNG DISEASES, OBSTRUCTIVE'), (21.28, 'ASTHMA')]",ASTHMA
1282,GSM4594888,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(36.46, 'HYPERSENSITIVITY, IMMEDIATE'), (29.12, 'LUNG DISEASES, OBSTRUCTIVE'), (22.14, 'ASTHMA')]",ASTHMA
1283,GSM1940662,Incorrect,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(34.73, 'LUNG DISEASES, OBSTRUCTIVE'), (34.66, 'HYPERSENSITIVITY, IMMEDIATE'), (16.67, 'ASTHMA')]",ALLERGIC RHINITIS
1284,GSM4594891,Incorrect,Yes,ASTHMA,"[(35.32, 'LUNG DISEASES, OBSTRUCTIVE'), (32.6, 'HYPERSENSITIVITY, IMMEDIATE'), (18.1, 'ASTHMA')]",ASTHMA
1285,GSM4594891,Correct,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(35.32, 'LUNG DISEASES, OBSTRUCTIVE'), (32.6, 'HYPERSENSITIVITY, IMMEDIATE'), (18.1, 'ASTHMA')]",ASTHMA
1286,GSM4594892,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(33.6, 'HYPERSENSITIVITY, IMMEDIATE'), (33.32, 'LUNG DISEASES, OBSTRUCTIVE'), (19.14, 'ASTHMA')]",ASTHMA
1287,GSM4594893,Incorrect,Yes,ASTHMA,"[(38.45, 'HYPERSENSITIVITY, IMMEDIATE'), (29.19, 'LUNG DISEASES, OBSTRUCTIVE'), (21.32, 'ASTHMA')]",ASTHMA
1288,GSM4594893,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(38.45, 'HYPERSENSITIVITY, IMMEDIATE'), (29.19, 'LUNG DISEASES, OBSTRUCTIVE'), (21.32, 'ASTHMA')]",ASTHMA
1289,GSM1376028,Correct,Yes,CONTROL - LUNG,"[(99.93, 'CONTROL - LUNG'), (0.06, 'LUNG DISEASES, INTERSTITIAL'), (0.01, 'CONTROL - FIBROBLASTS')]",CHRONIC OBSTRUCTIVE PULMONARY DISEASE
1290,GSM4594894,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(33.34, 'HYPERSENSITIVITY, IMMEDIATE'), (29.08, 'LUNG DISEASES, OBSTRUCTIVE'), (22.23, 'ASTHMA')]",ASTHMA
1291,GSM4594895,Incorrect,No,"HYPERSENSITIVITY, IMMEDIATE","[(52.42, 'PNEUMONIA'), (14.29, 'ASTHMA'), (14.12, 'LUNG DISEASES, OBSTRUCTIVE')]",ASTHMA
1292,GSM1940662,Incorrect,No,RHINITIS,"[(34.73, 'LUNG DISEASES, OBSTRUCTIVE'), (34.66, 'HYPERSENSITIVITY, IMMEDIATE'), (16.67, 'ASTHMA')]",ALLERGIC RHINITIS
1293,GSM4594899,Incorrect,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(35.04, 'LUNG DISEASES, OBSTRUCTIVE'), (31.57, 'HYPERSENSITIVITY, IMMEDIATE'), (18.64, 'ASTHMA')]",ASTHMA
1294,GSM1940663,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(33.89, 'HYPERSENSITIVITY, IMMEDIATE'), (33.16, 'LUNG DISEASES, OBSTRUCTIVE'), (19.46, 'ASTHMA')]",ALLERGIC RHINITIS
1295,GSM4594900,Incorrect,Yes,ASTHMA,"[(34.68, 'LUNG DISEASES, OBSTRUCTIVE'), (34.35, 'HYPERSENSITIVITY, IMMEDIATE'), (16.26, 'ASTHMA')]",ASTHMA
1296,GSM4594901,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(33.89, 'HYPERSENSITIVITY, IMMEDIATE'), (33.52, 'LUNG DISEASES, OBSTRUCTIVE'), (19.26, 'ASTHMA')]",ASTHMA
1297,GSM4594901,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(33.89, 'HYPERSENSITIVITY, IMMEDIATE'), (33.52, 'LUNG DISEASES, OBSTRUCTIVE'), (19.26, 'ASTHMA')]",ASTHMA
1298,GSM4594902,Incorrect,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(36.41, 'LUNG DISEASES, OBSTRUCTIVE'), (32.11, 'HYPERSENSITIVITY, IMMEDIATE'), (17.05, 'ASTHMA')]",ASTHMA
1299,GSM4594903,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(36.48, 'HYPERSENSITIVITY, IMMEDIATE'), (34.8, 'LUNG DISEASES, OBSTRUCTIVE'), (17.97, 'ASTHMA')]",ASTHMA
1300,GSM4594904,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(36.94, 'HYPERSENSITIVITY, IMMEDIATE'), (32.08, 'LUNG DISEASES, OBSTRUCTIVE'), (18.91, 'ASTHMA')]",ASTHMA
1301,GSM4594905,Incorrect,Yes,ASTHMA,"[(36.95, 'HYPERSENSITIVITY, IMMEDIATE'), (31.46, 'LUNG DISEASES, OBSTRUCTIVE'), (19.53, 'ASTHMA')]",ASTHMA
1302,GSM4594907,Incorrect,Yes,ASTHMA,"[(39.26, 'HYPERSENSITIVITY, IMMEDIATE'), (28.73, 'LUNG DISEASES, OBSTRUCTIVE'), (22.0, 'ASTHMA')]",ASTHMA
1303,GSM4594907,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(39.26, 'HYPERSENSITIVITY, IMMEDIATE'), (28.73, 'LUNG DISEASES, OBSTRUCTIVE'), (22.0, 'ASTHMA')]",ASTHMA
1304,GSM4594907,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(39.26, 'HYPERSENSITIVITY, IMMEDIATE'), (28.73, 'LUNG DISEASES, OBSTRUCTIVE'), (22.0, 'ASTHMA')]",ASTHMA
1305,GSM4594908,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(35.13, 'HYPERSENSITIVITY, IMMEDIATE'), (28.71, 'LUNG DISEASES, OBSTRUCTIVE'), (22.92, 'ASTHMA')]",ASTHMA
1306,GSM4594909,Incorrect,Yes,ASTHMA,"[(39.42, 'HYPERSENSITIVITY, IMMEDIATE'), (28.49, 'LUNG DISEASES, OBSTRUCTIVE'), (22.37, 'ASTHMA')]",ASTHMA
1307,GSM4594912,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(37.83, 'HYPERSENSITIVITY, IMMEDIATE'), (30.24, 'LUNG DISEASES, OBSTRUCTIVE'), (20.34, 'ASTHMA')]",ASTHMA
1308,GSM4594912,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(37.83, 'HYPERSENSITIVITY, IMMEDIATE'), (30.24, 'LUNG DISEASES, OBSTRUCTIVE'), (20.34, 'ASTHMA')]",ASTHMA
1309,GSM4594912,Incorrect,Yes,ASTHMA,"[(37.83, 'HYPERSENSITIVITY, IMMEDIATE'), (30.24, 'LUNG DISEASES, OBSTRUCTIVE'), (20.34, 'ASTHMA')]",ASTHMA
1310,GSM4594913,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(30.2, 'HYPERSENSITIVITY, IMMEDIATE'), (26.78, 'LUNG DISEASES, OBSTRUCTIVE'), (22.92, 'ASTHMA')]",ASTHMA
1311,GSM4594913,Incorrect,Yes,ASTHMA,"[(30.2, 'HYPERSENSITIVITY, IMMEDIATE'), (26.78, 'LUNG DISEASES, OBSTRUCTIVE'), (22.92, 'ASTHMA')]",ASTHMA
1312,GSM4594914,Correct,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(33.1, 'LUNG DISEASES, OBSTRUCTIVE'), (31.39, 'HYPERSENSITIVITY, IMMEDIATE'), (19.76, 'ASTHMA')]",ASTHMA
1313,GSM4594917,Incorrect,Yes,ASTHMA,"[(33.86, 'HYPERSENSITIVITY, IMMEDIATE'), (30.88, 'LUNG DISEASES, OBSTRUCTIVE'), (21.73, 'ASTHMA')]",ASTHMA
1314,GSM4594917,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(33.86, 'HYPERSENSITIVITY, IMMEDIATE'), (30.88, 'LUNG DISEASES, OBSTRUCTIVE'), (21.73, 'ASTHMA')]",ASTHMA
1315,GSM4594920,Incorrect,Yes,ASTHMA,"[(37.08, 'HYPERSENSITIVITY, IMMEDIATE'), (32.76, 'LUNG DISEASES, OBSTRUCTIVE'), (17.05, 'ASTHMA')]",ASTHMA
1316,GSM1940665,Incorrect,No,RHINITIS,"[(33.13, 'HYPERSENSITIVITY, IMMEDIATE'), (31.68, 'LUNG DISEASES, OBSTRUCTIVE'), (20.26, 'ASTHMA')]",ALLERGIC RHINITIS
1317,GSM4594921,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(39.8, 'HYPERSENSITIVITY, IMMEDIATE'), (28.59, 'LUNG DISEASES, OBSTRUCTIVE'), (21.36, 'ASTHMA')]",ASTHMA
1318,GSM4594922,Incorrect,Yes,ASTHMA,"[(32.63, 'HYPERSENSITIVITY, IMMEDIATE'), (29.0, 'LUNG DISEASES, OBSTRUCTIVE'), (22.02, 'ASTHMA')]",ASTHMA
1319,GSM4594922,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(32.63, 'HYPERSENSITIVITY, IMMEDIATE'), (29.0, 'LUNG DISEASES, OBSTRUCTIVE'), (22.02, 'ASTHMA')]",ASTHMA
1320,GSM4594923,Incorrect,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(34.83, 'LUNG DISEASES, OBSTRUCTIVE'), (33.55, 'HYPERSENSITIVITY, IMMEDIATE'), (17.83, 'ASTHMA')]",ASTHMA
1321,GSM4594923,Correct,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(34.83, 'LUNG DISEASES, OBSTRUCTIVE'), (33.55, 'HYPERSENSITIVITY, IMMEDIATE'), (17.83, 'ASTHMA')]",ASTHMA
1322,GSM4594923,Incorrect,Yes,ASTHMA,"[(34.83, 'LUNG DISEASES, OBSTRUCTIVE'), (33.55, 'HYPERSENSITIVITY, IMMEDIATE'), (17.83, 'ASTHMA')]",ASTHMA
1323,GSM4594924,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(36.6, 'HYPERSENSITIVITY, IMMEDIATE'), (26.24, 'ASTHMA'), (24.02, 'LUNG DISEASES, OBSTRUCTIVE')]",ASTHMA
1324,GSM4594925,Correct,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(34.9, 'HYPERSENSITIVITY, IMMEDIATE'), (26.14, 'LUNG DISEASES, OBSTRUCTIVE'), (23.88, 'ASTHMA')]",ASTHMA
